helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url
0,955463068,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",6/17/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]","Very good stay. Excellent receptionist- Sithmini
Good food variation , and nice hotel stay.

You could see nice beach besides the hotel and free living environments.

Gym is something not maintained well. Some of the machines are out of order and need replacement. This is an area to improve

However, I can recommend this place to someone who is thinking of having leisure with peace of mind.",Hotel rooms are maintained at higher standards,2024-06,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r955463068-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,955298294,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",6/15/2024,OTHER,4,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 5}]","First off I must say, the buffet was the absolute BEST! We enjoyed it so much. It was exceptional except that we weren't that satisfied about the service at breakfast. Overall, the buffet was GOOD.

The room was splendid, it was really spacious and we enjoyed the sea view a lot. The beds and pillows were really comfy :)

The pool was gigantic and many small details to experience there. It was cool.

The hotel service was amazing. And the front officer, Ms. Sithmini's services are highly appreciated and she was really friendly and supportive throughout.

Overall, Jie Jie By Jetwing is a  brilliant hotel for an amazing stay that really knows to maintain their star rate! 🤩

Thank you very much!",It was a wonderful stay!,2024-06,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r955298294-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,954324992,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",6/8/2024,OTHER,4,,[],"Nice place with plenty of freedom!
Nice beach ,open areas ! Best food
With good in person attendance to service at buffet n room service too!
Best information service served at reception ! Great bar services ,dessert corner among favorites",Best food experience with plenty in variety,2024-06,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r954324992-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,954323393,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",6/8/2024,OTHER,5,,[],"Overall great service from the team. Specially Sithmini supported us in quick check out process..👍 Foods were delicious, location was good and the rooms were worth for the package. I this is our second time visit and my family enjoyed the weekend by faving fun in the beach",Good service,2024-06,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r954323393-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,953338304,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",6/1/2024,OTHER,4,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","Without doubt one of the favorite hotels i've been to. Upon arrival we were warmly welcomed by the staff . The staff were extremely friendly, the restaurant very flexible (appreciate it!). We had two great evenings here, which obviously also added up to the experience.",Amazing experience,2024-04,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r953338304-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,953088084,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/30/2024,OTHER,5,,[],"Excellent Service in the restaurant by Mr. Kapila, we wish him all the best in his future endeavors and he is the great asset to Jie Jie beach hotel. Found responsible and courteous to all the guest. May God Bless him. I hope jee jee hotels should have more persons like Him.","Excellent Service at the Restaurant at Jie Jie Beach Hotel, Panadura Sri Lanka",2024-05,BUSINESS,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r953088084-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,952957604,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/29/2024,MOBILE,5,,[],"From the moment we arrived the staff was amazing, lovely hotel, very friendly and very clean, food was amazing and a lovely location.
We had a sea view room, the room was clean and everything you need is in the room.
A big shout out to MANJULA PERERA who made our stay, he couldn’t do enough for us in the dining area, he catered for our every need.
Thank you .",Jewel in Sri Lanka,2024-05,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r952957604-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,952369187,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/25/2024,OTHER,4,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Nice smile of Sithumini, the receptionist is a great welcome………………………………………….….

Good variations of food, ex large pool, decent amenities in rooms, nice stay.
Room quality & cleanness should be improved bit more…………………………………………………..",Nice Stay,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r952369187-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,952260501,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/25/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The food was excellent specially the sea food and dessert dishes. The room view was breathtaking taking (sea side view) and the customer service was noteworthy, all the staff member were very helpful specially sethmini. Although in one room the AC wasn't working that great and the beach could have been more  cleaner. Overall it was a really nice vacation spot.",Fun and lively experience with family,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r952260501-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,952256960,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/25/2024,OTHER,3,,[],"Nice welcome by young lady Sithnini who gave us a nice and pleasant experience through out our stay.. 
Hope you have more staff like this in your hotel.. they suppress the other minor mishaps in this hotel.. really admire her .. we will come back to see her in a higher position",Welcome and service by Sithmini,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r952256960-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,952239062,en,10422418,,"{'id': '10422418', 'name': 'Jie Jie Beach by Jetwing', 'rating': 4, 'numberOfReviews': 677, 'locationString': 'Panadura, Western Province', 'latitude': 6.70331, 'longitude': 79.905975, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d10422418-Reviews-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html', 'website': 'http://www.jiejiebeach.com', 'address': '150 Beach Road Uyankelle, Panadura 12500 Sri Lanka', 'addressObj': {'street1': '150 Beach Road', 'street2': 'Uyankelle', 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 52, 'count2': 32, 'count3': 82, 'count4': 179, 'count5': 334}}",5/24/2024,OTHER,4,,[],"We started our family time by contacting Sithmini who works in hotel reservation unit, from that moment onwards she gave us a perfect support to enjoy our time. Thank you soo much. We enjoyed a lot. Staff was very helpful. Specially we would like to thank for Sithmini for your great job.",Family vacation experience,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g1097569-d10422418-r952239062-Jie_Jie_Beach_by_Jetwing-Panadura_Western_Province.html
0,937606137,en,7695054,,"{'id': '7695054', 'name': 'Blue Beach Wadduwa', 'rating': 4, 'numberOfReviews': 104, 'locationString': 'Panadura, Western Province', 'latitude': 6.681201, 'longitude': 79.91822, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g1097569-d7695054-Reviews-Blue_Beach_Wadduwa-Panadura_Western_Province.html', 'website': 'http://www.bluebeach.lk/', 'address': 'No 18 Mada Patumaga Road, Panadura 12500 Sri Lanka', 'addressObj': {'street1': 'No 18 Mada Patumaga Road', 'street2': None, 'city': 'Panadura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12500'}, 'ratingHistogram': {'count1': 2, 'count2': 6, 'count3': 13, 'count4': 28, 'count5': 55}}",2/9/2024,MOBILE,5,,[],Thank you Blue Beach Hotel Bentota team for making our Group Srilanka trip  comfortable and enjoyable  .. Rooms were good. Breakfast and dinner menu was fine and tasty with pleasant and courteous staff .. special word for Ms Sue from the Management team at the Reception who was very cheerful and positive all the time to ensure comfort of the Guests .. She and her team  remained in daily touch with us and ensured overall efficiency and care for us .. Must mention also about Mr Rangana incharge Restaurant who was always with a smile serving us .The Chef Chandra again is a praiseworthy person . We would love to visit Sri lanka now more frequently and also pass on details to our extended Group friends who may wish to visit Sri Lanka...Keep the good work going Hotel Blue Beach and Ms Sue . Rgds .Colonel Vinod Myne New Delhi ,GREAT STAY AT BLUE BEACH ,2024-02,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g1097569-d7695054-r937606137-Blue_Beach_Wadduwa-Panadura_Western_Province.html
0,978239002,en,586453,,"{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",11/1/2024,OTHER,5,,[],Mr. Rangika the restaurant and the bar manager contacted over the phone prior to my arrival coordinated as point of contact and offered outstanding customer service. He  further proved his physical presence until our departure. We really rate him as an exceed expectation by his role play. Further to that 1st of November he obliged us to visit again. This pen picture counts and merits certainly for performance and praisal.,Review on visit to hotel,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r978239002-The_Blue_Water-Wadduwa_Western_Province.html
0,976958035,en,586453,,"{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",10/28/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","A beautiful hotel designed by Geoffrey  Bawa. Breathtaking view of the Indian Ocean. The rooms were spacious comfortable and had all the amenities that we needed.  Delicious food. The service was above and beyond. Lovely big pool, which was enjoyed by all as sea bathing is not safe during this time.",Beautiful hotel,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r976958035-The_Blue_Water-Wadduwa_Western_Province.html
1,976471796,en,586453,,"{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",10/24/2024,OTHER,5," Great Ocean Front Hotel , near Colombo ","[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","I was at Blue Water Hotel Spa - Oct 4- 6- 2024 , with friends .
 The Event was to Celebrate the Diamond Anniversary of Class of 64- University of Ceylon -- ie how it was named back then in 1964.
 Most of us now 80 + yrs arrived at Blue Water Hotel from all over the globe -

  The location was picked due to its proximity to Colombo,  well designed ( Bevis Bawa Design ) smaller hotel, with rooms at ground and level 2 mostly, spaces areas for socialization with a ocean breeze on the areas, nice Grand Ball Room for the Saturday Night Celebration ,  Organization of the  Group Photo , 
 Spaceous out side verendha area of the  Dining area, again great spot for small groups for socialization .
 Lovely Ocean front , great beach walks , beautiful garden  and pool well cared for, many parrots singing for us at twilight as they come to roost on the  many lighted coconut trees , looking like Singing  Christmas Lights !

 Gracious Thanks to Mr Shannon De Zilva of Blue Water Hotel -  Head  office in Colombo, with out whose  extremely patient and tolerant help over the past 10 months of planning, this event would never have got off the ground  !
 Co -ordinating such an event , with members, who are 80 + yrs , now  scattered around the globe was no easy task, and Mr De Zilva stepped up to the plate and helped us out, ironing out many creases along the way .
 Thank You Mr De Zilva and his Head Office Team .  

 The  Front Desk  Hotel Staff -- extremely gracious and again , very tolerant  at the  time we all descended upon them almost at the same time !

 Special mention to -  Ishani( Guest Relations )  Kushani,  Shamali,  Shakila ( Operator ) .
 Shakila -- my Special Thanks to you, for the help you gave me,  ( Deepthie Vyjanthimala !! ) making  up the Araliya Mal Mala for the Saturday night concert !","Great Experience of a Group Gathering at a  Lovey Ocean Front Hotel , close proximity to Colombo, yet far from the city",2024-10,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r976471796-The_Blue_Water-Wadduwa_Western_Province.html
0,974767989,en,586453,,"{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",10/21/2024,OTHER,5,,[],We stayed 2 nights at blue Waters and the staff is very friendly and the rooms are comfortable and clean. Specially Savinda Basnatake in Seven seas restaurant was very kind and helpful as he prepared a delicious lobster plate for us as our request. We highly appreciate and recommend his hospitality. Hope to come again to have delicious food.,Good Lobster experience at Blue waters Wadduwa,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r974767989-The_Blue_Water-Wadduwa_Western_Province.html
0,973942602,en,586453,,"{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",10/14/2024,MOBILE,5,Pop across the railway line to book your trips with Ruchi Tours ! ,[],"We have recently had a return visit to this wonderful hotel to celebrate our 12th Wedding anniversary in the place we married in 2012.
All the wonderful staff went above and beyond to make our stay and in particular our anniversary a truly auspicious occasion.
Duminda , kushani, Ravin, Dinnesh and all the lovely staff in the restaurant and behind the scenes were faultless .
We were given the same great room we had stayed in 12 years ago , our anniversary meal was exceptional and our overall stay most comfortable and enjoyable.
The buffet is lovely in the evenings and breakfasts excellent.
The gardens are immaculate and the beach clean and enjoyable to stroll along. The sea tends to be quite rough so not good for swimming or snorkeling at this time of year.
We will certainly be returning and hopefully sooner .
A big thank you to all.  Our only suggestion going forwards is perhaps some new poolside parasols and tables needed .","A fabulous stay , again !",2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r973942602-The_Blue_Water-Wadduwa_Western_Province.html
0,973711076,en,586453,"{'id': '973804411', 'text': ""Dear Guest,\n\nThank you for taking the time to share your lovely review following your recent stay at The Blue Water! We are honored to have welcomed you back after your honeymoon, and I'm delighted to hear that you enjoyed the same relaxing atmosphere as before.\n\nI appreciate your kind words about our team, especially regarding the Bawa tour and the service provided by G.S. Sanjeewa. It’s heartwarming to know that his friendly demeanor contributed to a rich dining experience for you.\n\nThank you also for your feedback regarding the variety of dishes for breakfast and dinner. We continuously strive to improve our offerings, and your suggestions will be taken into consideration as we enhance our menu for all our guests.\n\nWe look forward to welcoming you back next year for another memorable stay!\n\nWarm regards,\nGihan Fernando\nGeneral Manager\nThe Blue Water Hotel and Spa\n"", 'lang': 'en', 'publishedDate': '2024-10-13', 'responder': 'Gihan Fernando', 'connectionToSubject': 'General Manager'}","{'id': '586453', 'name': 'The Blue Water', 'rating': 4.5, 'numberOfReviews': 2587, 'locationString': 'Wadduwa, Western Province', 'latitude': 6.6776, 'longitude': 79.920364, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g499081-d586453-Reviews-The_Blue_Water-Wadduwa_Western_Province.html', 'website': 'http://www.bluewatersrilanka.com/', 'address': 'Thalpitiya, Wadduwa 12560 Sri Lanka', 'addressObj': {'street1': 'Thalpitiya', 'street2': None, 'city': 'Wadduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '12560'}, 'ratingHistogram': {'count1': 68, 'count2': 90, 'count3': 187, 'count4': 644, 'count5': 1598}}",10/13/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","We stayed 23-24 September on our brief return from UK to SL. It is our second time in Blue Waters after our honeymoon stay in 2022. The hotel has the same relaxing atmosphere. The best thing is they treat with same respect/courtesy/and hospitability for the Sri Lankans which is the best thing about Blue Waters.

The front line office manager gave us the Bawa tour which was really nice, and all the meticulous details about its architectural grandeur. With regard to dinning, I wished if there could be more varieties of rice and other dishes for dinner and breakfast taking into account the Sri Lankan guests. I am saying this in comparison our dinning experiences in the year 2022 (May)

I must especially mention about G.S Sanjeewa the supervisor of the restaurant. He was such a nice company. His small talks with great courtesy and full of friendliness,  made our dinning experience richer and fuller. Such a lovely hospitable, welcoming gestures from staff like Sanjeewa, make us to feel come again, which we will definitely do next year.",Great Hotel and Lovely Staff,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g499081-d586453-r973711076-The_Blue_Water-Wadduwa_Western_Province.html
